url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/19840310,19840310,32.6,6360000.0,195092.02,"636 000,00 руб.","318 000,00 руб.","15582000,00",145.0%,"Северо-Восточный административный округ, Северное Медведково, проезд Шокальского, дом 25, этаж №1",77:02:0004007:4824,Медведково (17 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,19.08.2025 20:00:00,22.09.2025 15:00:00,29.09.2025 10:00,01.10.2025 10:00,01.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026285/1,,protocol,true
https://investmoscow.ru/tenders/tender/19805056,19805056,233.8,39558000.0,169195.89,"7 911 600,00 руб.","1 977 900,00 руб.",,,"Центральный административный округ, Басманный, Чистопрудный бульвар, дом 13, строение 1, Цокольный этаж № 0",77:01:0001031:2378,Чистые пруды (0 мин),Цоколь,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,18.08.2025 20:00:00,22.09.2025 15:00:00,29.09.2025 10:00,02.10.2025 10:00,02.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz18082500146/1,,missing,false
https://investmoscow.ru/tenders/tender/19847384,19847384,23.2,4110000.0,177155.17,"411 000,00 руб.","205 500,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Бирюлёвская улица, дом 55, корпус 1, этаж № 1",77:05:0010004:31666,Покровское (58 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026324/1,,protocol,true
https://investmoscow.ru/tenders/tender/19847249,19847249,23.1,4095000.0,177272.73,"409 500,00 руб.","204 750,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Бирюлёвская улица, дом 55, корпус 1, этаж № 1",77:05:0010004:31759,Покровское (58 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026323/1,,protocol,true
https://investmoscow.ru/tenders/tender/19847694,19847694,44.9,11041000.0,245902.0,"1 104 100,00 руб.","552 050,00 руб.",,,"Северо-Восточный административный округ, Отрадное, улица Хачатуряна, дом 18, Этаж № 1","77:02:0009001:5332, 77:02:0008006:5798",Отрадное (2 мин),1,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026331/1,,protocol,true
https://investmoscow.ru/tenders/tender/19847442,19847442,246.0,36076000.0,146650.41,"3 607 600,00 руб.","1 803 800,00 руб.",,,"Северо-Восточный административный округ, Бутырский, улица Яблочкова, дом 8, Этаж № 1",77:02:0020004:6141,Тимирязевская (5 мин),1,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026330/1,,missing,false
https://investmoscow.ru/tenders/tender/19847614,19847614,64.5,10862000.0,168403.1,"1 086 200,00 руб.","543 100,00 руб.","17922300,00",65.0%,"Северный административный округ, Бескудниковский, Селигерская улица, дом 18, корпус 3, этаж № 1",77:09:0002022:5871,Селигерская (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026326/1,,protocol,true
https://investmoscow.ru/tenders/tender/19844712,19844712,44.9,5092000.0,113407.57,"1 018 400,00 руб.","254 600,00 руб.",,,"Западный административный округ, Раменки, Мосфильмовская улица, дом 23, Цокольный этаж №0",77:07:0013003:14223,Ломоносовский проспект (12 мин),Цоколь,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,28.08.2025 20:00:00,29.09.2025 15:00:00,06.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz28082500014/1,,missing,false
https://investmoscow.ru/tenders/tender/19811138,19811138,787.2,44136000.0,56067.07,"8 827 200,00 руб.","2 206 800,00 руб.",,,"Юго-Западный административный округ, Ясенево, проезд Одоевского, дом 3, корпус 7, Подвал № 0",77:06:0009005:3493,Ясенево (25 мин),Подвал,24.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,28.08.2025 20:00:00,29.09.2025 15:00:00,06.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz28082500016/1,,missing,false
https://investmoscow.ru/tenders/tender/19849806,19849806,68.8,16900000.0,245639.53,"1 690 000,00 руб.","845 000,00 руб.","21970000,00",30.0%,"Центральный административный округ, Таганский, улица Станиславского, дом 3/9, Этаж № 2",77:01:0006026:3883,Марксистская (8 мин),2,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026363/1,,protocol,true
https://investmoscow.ru/tenders/tender/19849745,19849745,445.0,40127000.0,90173.03,"4 012 700,00 руб.","2 006 350,00 руб.","56177800,00",40.0%,"Северный административный округ, Беговой, Ленинградский проспект, дом 5, строение 3, Подвал № 0, цокольный этаж № 0","77:09:0004021:5345, 77:09:0004021:5344",Белорусская (12 мин),"Подвал, Цоколь",,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026366/1,,protocol,true
https://investmoscow.ru/tenders/tender/19849789,19849789,258.9,35703000.0,137902.67,"3 570 300,00 руб.","1 785 150,00 руб.",,,"Северо-Восточный административный округ, Марьина роща, 4-я улица Марьиной Рощи, дом 23/25, Этаж № 1",77:02:0024006:2122,Марьина Роща (5 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026368/1,,protocol,true
https://investmoscow.ru/tenders/tender/19849278,19849278,141.2,10139000.0,71805.95,"1 013 900,00 руб.","506 950,00 руб.","10139000,00",0.0%,"Центральный административный округ, Замоскворечье, Большая Пионерская улица, дом 40, строение 1, Подвал № 0",77:01:0006014:3595,Серпуховская (7 мин),Подвал,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026350/1,,page,false
https://investmoscow.ru/tenders/tender/19849403,19849403,7.6,1939000.0,255131.58,"193 900,00 руб.","96 950,00 руб.",,,"Северо-Восточный административный округ, Бутырский, Бутырская улица, дом 86А, Этаж № 1",77:02:0021015:3329,Дмитровская (2 мин),1,8.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026364/1,,protocol,true
https://investmoscow.ru/tenders/tender/19849582,19849582,50.0,9771000.0,195420.0,"977 100,00 руб.","488 550,00 руб.","9771000,00",0.0%,"Северо-Восточный административный округ, Северный, Челобитьевское шоссе, дом 12, корпус 3, Этаж № 1",77:02:0025017:2982,Физтех (14 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026360/1,,page,false
https://investmoscow.ru/tenders/tender/19831408,19831408,101.5,11969000.0,117921.18,"1 196 900,00 руб.","598 450,00 руб.","11969000,00",0.0%,"пр-кт Кутузовский, д. 5/3, Подвал № 0","77:07:0007003:7682, 77:07:0007003:7681",Киевская (10 мин),Подвал,,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,08.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026220,,page,false
https://investmoscow.ru/tenders/tender/19826049,19826049,686.2,66392000.0,96753.13,"13 278 400,00 руб.","3 319 600,00 руб.",,,"Центральный административный округ, Мещанский, Протопоповский переулок, дом 19, строение 8, Подвал № 0, Этаж № 1, Этаж № 3","77:01:0003051:4270, 77:01:0003051:4271",Проспект Мира (8 мин),"Подвал, 1, 3",3.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,28.08.2025 20:00:00,02.10.2025 15:00:00,09.10.2025 10:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz28082500071/1,,missing,false
https://investmoscow.ru/tenders/tender/19849712,19849712,744.1,63113400.0,84818.44,"6 311 340,00 руб.","3 155 670,00 руб.",,,"Западный административный округ, Дорогомилово, Студенческая улица, дом 28, корпус 3, Подвал № 0",77:07:0007002:10756,Студенческая (6 мин),Подвал,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,02.10.2025 15:00:00,09.10.2025 10:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026362/1,,missing,false
https://investmoscow.ru/tenders/tender/20002293,20002293,49.2,15151000.0,307947.15,"500 000,00 руб.","75 755,00 руб.","33332200,00",120.0%,"3-я Владимирская улица, дом 23, этаж № 1, пом.7Н",77:03:0006012:10967,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,13.02.2026 20:00:00,16.03.2026 15:00:00,19.03.2026 15:00,23.03.2026 10:00,23.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz13022600017/1,,protocol,true
https://investmoscow.ru/tenders/tender/19974200,19974200,43.4,12282200.0,283000.0,"500 000,00 руб.","61 411,00 руб.","18300478,00",49.0%,"3-я Владимирская улица, дом 23, Этаж № 1, пом.9Н",77:03:0006012:10969,Перово (7 мин),1 этаж,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,23.01.2026 20:00:00,25.02.2026 15:00:00,02.03.2026 15:00,04.03.2026 10:00,04.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz23012600085/1,,protocol,true
https://investmoscow.ru/tenders/tender/19912554,19912554,115.8,33749000.0,291442.14,"500 000,00 руб.","168 745,00 руб.","38980095,00",15.5%,"3-я Владимирская улица, дом 23, этаж 1, пом. 8Н",77:03:0006012:10968,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,02.12.2025 15:00:00,09.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz01112500051/1,,protocol,true
https://investmoscow.ru/tenders/tender/19854843,19854843,46.6,15029000.0,322510.73,"500 000,00 руб.","75 145,00 руб.","19687990,00",31.0%,"3-я Владимирская улица, дом 23, Этаж № 1, пом.5Н",77:03:0006012:10965,Перово (7 мин),1 этаж,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,04.09.2025 20:00:00,06.10.2025 15:00:00,13.10.2025 15:00,15.10.2025 10:00,15.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz04092500034/1,,protocol,true
https://investmoscow.ru/tenders/tender/19854877,19854877,43.4,12412000.0,285990.78,"500 000,00 руб.","62 060,00 руб.","20045380,00",61.5%,"3-я Владимирская улица, дом 23, Этаж № 1, пом.9Н",77:03:0006012:10969,Перово (7 мин),1 этаж,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,04.09.2025 20:00:00,06.10.2025 15:00:00,13.10.2025 15:00,15.10.2025 10:00,15.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz04092500036/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852612,19852612,49.2,15736000.0,319837.4,"500 000,00 руб.","78 680,00 руб.","29190280,00",85.5%,"3-я Владимирская улица, дом 23, этаж № 1, пом.7Н",77:03:0006012:10967,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500006/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852589,19852589,88.4,25849000.0,292409.5,"500 000,00 руб.","129 245,00 руб.","35542375,00",37.5%,"3-я Владимирская улица, дом 23, этаж № 1, пом.6Н",77:03:0006012:10966,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500091/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852563,19852563,73.6,22133000.0,300720.11,"500 000,00 руб.","110 665,00 руб.","27112925,00",22.5%,"3-я Владимирская улица, дом 23, этаж № 1, пом.4Н",77:03:0006012:10964,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500079/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852493,19852493,51.0,14230000.0,279019.61,"500 000,00 руб.","71 150,00 руб.","24048700,00",69.0%,"3-я Владимирская улица, дом 23, этаж № 1, пом.2Н",77:03:0006012:10961,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500151/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852465,19852465,36.2,10644000.0,294033.15,"500 000,00 руб.","53 220,00 руб.","16338540,00",53.5%,"3-я Владимирская улица, дом 23, этаж № 1, пом.1Н",77:03:0006012:10960,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500149/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852522,19852522,44.2,14370000.0,325113.12,"500 000,00 руб.","71 850,00 руб.","19758750,00",37.5%,"3-я Владимирская улица, дом 23, этаж № 1, пом.3Н",77:03:0006012:10963,Перово (7 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500060/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852640,19852640,136.8,36764000.0,268742.69,"500 000,00 руб.","183 820,00 руб.","55329820,00",50.5%,"Профсоюзная улица, дом 33, этаж № 1, пом.4Н",77:06:0004004:10646,Новые Черёмушки (5 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500002/1,,protocol,true
https://investmoscow.ru/tenders/tender/19852615,19852615,179.1,46192000.0,257911.78,"500 000,00 руб.","230 960,00 руб.","52658880,00",14.0%,"Профсоюзная улица, дом 33, этаж № 1, пом.3Н",77:06:0004004:10645,Новые Черёмушки (5 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500001/1,,protocol,true
https://investmoscow.ru/tenders/tender/19969109,19969109,53.5,15853000.0,296317.76,"500 000,00 руб.","79 265,00 руб.","15853000,00",0.0%,"улица Лавочкина, дом 8А, этаж 1, пом. 2Н",77:09:0001016:11722,Коптево (22 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,26.12.2025 20:00:00,03.02.2026 15:00:00,06.02.2026 15:00,10.02.2026 10:00,10.02.2026 17:00,https://www.roseltorg.ru/procedure/178fz26122500037/1,,page,false
https://investmoscow.ru/tenders/tender/19969116,19969116,57.1,16751000.0,293362.52,"500 000,00 руб.","83 755,00 руб.","16918510,00",1.0%,"улица Лавочкина, дом 8А, этаж 1, пом. 16Н",77:09:0001016:11737,Коптево (22 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,26.12.2025 20:00:00,03.02.2026 15:00:00,06.02.2026 15:00,10.02.2026 10:00,10.02.2026 17:00,https://www.roseltorg.ru/procedure/178fz26122500045/1,,protocol,true
https://investmoscow.ru/tenders/tender/19944851,19944851,119.2,32511000.0,272743.29,"500 000,00 руб.","162 555,00 руб.","32511000,00",0.0%,"улица Лавочкина, дом 8А, этаж № 1, пом.11Н",77:09:0001016:11731,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,03.12.2025 20:00:00,15.01.2026 15:00:00,20.01.2026 15:00,22.01.2026 10:00,22.01.2026 17:00,https://www.roseltorg.ru/procedure/178fz03122500085/1,,page,false
https://investmoscow.ru/tenders/tender/19906224,19906224,57.1,16751000.0,293362.52,"500 000,00 руб.","83 755,00 руб.",,,"улица Лавочкина, дом 8А, этаж № 1, пом.16Н",77:09:0001016:11737,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,24.10.2025 20:00:00,25.11.2025 15:00:00,02.12.2025 15:00,04.12.2025 10:00,04.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz24102500062/1,,missing,false
https://investmoscow.ru/tenders/tender/19906214,19906214,53.5,15853000.0,296317.76,"500 000,00 руб.","79 265,00 руб.",,,"улица Лавочкина, дом 8А, этаж № 1, пом.2Н",77:09:0001016:11722,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,24.10.2025 20:00:00,25.11.2025 15:00:00,02.12.2025 15:00,04.12.2025 10:00,04.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz24102500061/1,,missing,false
https://investmoscow.ru/tenders/tender/19852648,19852648,57.1,16751000.0,293362.52,"500 000,00 руб.","83 755,00 руб.",,,"улица Лавочкина, дом 8А, этаж № 1, пом.16Н",77:09:0001016:11737,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500008/1,,missing,false
https://investmoscow.ru/tenders/tender/19852634,19852634,53.5,15853000.0,296317.76,"500 000,00 руб.","79 265,00 руб.",,,"улица Лавочкина, дом 8А, этаж № 1, пом.2Н",77:09:0001016:11722,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500007/1,,missing,false
https://investmoscow.ru/tenders/tender/19852470,19852470,119.2,32511000.0,272743.29,"500 000,00 руб.","162 555,00 руб.","32511000,00",0.0%,"улица Лавочкина, дом 8А, этаж № 1, пом.11Н",77:09:0001016:11731,Водный стадион (25 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.09.2025 20:00:00,03.10.2025 15:00:00,10.10.2025 15:00,14.10.2025 10:00,14.10.2025 17:00,https://www.roseltorg.ru/procedure/178fz01092500121/1,,page,false
https://investmoscow.ru/tenders/tender/19992530,19992530,71.0,18306000.0,257830.99,"500 000,00 руб.","91 530,00 руб.",,,"Очаковское шоссе, дом 7, этаж 1, пом. 67Н",77:07:0012008:14420,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,05.02.2026 20:00:00,10.03.2026 15:00:00,13.03.2026 15:00,17.03.2026 10:00,17.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz05022600007/1,,missing,false
https://investmoscow.ru/tenders/tender/19992535,19992535,52.5,14171000.0,269923.81,"500 000,00 руб.","70 855,00 руб.","42442145,00",199.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 128Н",77:07:0012008:14487,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,05.02.2026 20:00:00,10.03.2026 15:00:00,13.03.2026 15:00,17.03.2026 10:00,17.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz05022600008/1,,protocol,true
https://investmoscow.ru/tenders/tender/19992526,19992526,36.9,10511000.0,284850.95,"500 000,00 руб.","52 555,00 руб.","22651205,00",115.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 87Н",77:07:0012008:14442,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,05.02.2026 20:00:00,10.03.2026 15:00:00,13.03.2026 15:00,17.03.2026 10:00,17.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz05022600005/1,,protocol,true
https://investmoscow.ru/tenders/tender/19912653,19912653,50.5,13709000.0,271465.35,"500 000,00 руб.","68 545,00 руб.","26801095,00",95.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 118Н",77:07:0012008:14476,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,02.12.2025 15:00:00,09.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz01112500017/1,,protocol,true
https://investmoscow.ru/tenders/tender/19912763,19912763,90.8,22547000.0,248314.98,"500 000,00 руб.","112 735,00 руб.","54225535,00",140.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 75Н",77:07:0012008:14429,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,02.12.2025 15:00:00,09.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz01112500031/1,,protocol,true
https://investmoscow.ru/tenders/tender/19912606,19912606,52.0,14050000.0,270192.31,"500 000,00 руб.","70 250,00 руб.","26133000,00",86.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 116Н",77:07:0012008:14474,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,02.12.2025 15:00:00,09.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz01112500015/1,,protocol,true
https://investmoscow.ru/tenders/tender/19912568,19912568,88.8,22119000.0,249087.84,"500 000,00 руб.","110 595,00 руб.","48661800,00",120.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 84Н",77:07:0012008:14439,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,01.11.2025 20:00:00,02.12.2025 15:00:00,09.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz01112500013/1,,protocol,true
https://investmoscow.ru/tenders/tender/19901275,19901275,91.3,22648000.0,248061.34,"500 000,00 руб.","113 240,00 руб.","53449280,00",136.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 127Н",77:07:0012008:14486,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.10.2025 20:00:00,21.11.2025 15:00:00,28.11.2025 15:00,02.12.2025 10:00,02.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz21102500004/1,,protocol,true
https://investmoscow.ru/tenders/tender/19901267,19901267,131.6,30850000.0,234422.49,"500 000,00 руб.","154 250,00 руб.","73268750,00",137.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 58Н",77:07:0012008:14410,Озёрная (43 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.10.2025 20:00:00,21.11.2025 15:00:00,28.11.2025 15:00,02.12.2025 10:00,02.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz21102500005/1,,protocol,true
https://investmoscow.ru/tenders/tender/19885138,19885138,56.0,14972000.0,267357.14,"500 000,00 руб.","74 860,00 руб.","41322720,00",176.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 140Н",77:07:0012008:14500,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.10.2025 20:00:00,07.11.2025 15:00:00,14.11.2025 15:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz06102500027/1,,protocol,true
https://investmoscow.ru/tenders/tender/19885093,19885093,52.5,14171000.0,269923.81,"500 000,00 руб.","70 855,00 руб.","41875305,00",195.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 128Н",77:07:0012008:14487,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.10.2025 20:00:00,07.11.2025 15:00:00,14.11.2025 15:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz06102500026/1,,protocol,true
https://investmoscow.ru/tenders/tender/19884966,19884966,71.0,18306000.0,257830.99,"500 000,00 руб.","91 530,00 руб.","36978120,00",102.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 67Н",77:07:0012008:14420,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.10.2025 20:00:00,07.11.2025 15:00:00,14.11.2025 15:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz06102500037/1,,protocol,true
https://investmoscow.ru/tenders/tender/19885076,19885076,62.0,16305000.0,262983.87,"500 000,00 руб.","81 525,00 руб.","33425250,00",105.0%,"Очаковское шоссе, дом 7, этаж 1, пом. 121Н",77:07:0012008:14479,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.10.2025 20:00:00,07.11.2025 15:00:00,14.11.2025 15:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz06102500041/1,,protocol,true
https://investmoscow.ru/tenders/tender/19885053,19885053,36.9,10511000.0,284850.95,"500 000,00 руб.","52 555,00 руб.","23807415,00",126.5%,"Очаковское шоссе, дом 7, этаж 1, пом. 87Н",77:07:0012008:14442,Аминьевская (5 мин),1,26.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,06.10.2025 20:00:00,07.11.2025 15:00:00,14.11.2025 15:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/178fz06102500040/1,,protocol,true
