url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude
https://investmoscow.ru/tenders/tender/19765536,19765536,14.4,3538000.0,245694.44,"353 800,00 руб.","176 900,00 руб.","7429800,00",110.0%,"Центральный административный округ, Хамовники, Плотников переулок, дом 13, строение 1, Этаж № 1",77:01:0001057:3471,Смоленская (1 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.02.2025 20:00:00,25.03.2025 15:00:00,01.04.2025 10:00,03.04.2025 10:00,03.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024601/1,,55.7458443,37.5879547
https://investmoscow.ru/tenders/tender/19765566,19765566,11.5,3172000.0,275826.09,"317 200,00 руб.","158 600,00 руб.","3172000,00",0.0%,"Юго-Западный административный округ, Ясенево, Голубинская улица, дом 9, Этаж № 1",77:06:0009002:8773,Ясенево (0 мин),1,9.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,21.02.2025 20:00:00,25.03.2025 15:00:00,01.04.2025 10:00,03.04.2025 10:00,03.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024606/1,,55.6040223,37.511864
https://investmoscow.ru/tenders/tender/19765114,19765114,3.5,799000.0,228285.71,"79 900,00 руб.","39 950,00 руб.",,,"Центральный административный округ, Якиманка, Малый Толмачёвский переулок, дом 6, строение 1, Этаж № 1",77:01:0002016:3890,Третьяковская (1 мин),1,4.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,20.02.2025 20:00:00,26.03.2025 15:00:00,02.04.2025 10:00,04.04.2025 10:00,04.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024573/1,,55.7419798,37.618623
https://investmoscow.ru/tenders/tender/19764303,19764303,79.3,3997000.0,50403.53,"399 700,00 руб.","199 850,00 руб.",,,"Северный административный округ, Тимирязевский, Дмитровское шоссе, дом 42, Подвал №0",77:02:0025016:1716,Петровско-Разумовская (1 мин),Подвал,8.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,18.02.2025 20:00:00,26.03.2025 15:00:00,02.04.2025 10:00,04.04.2025 10:00,04.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024538/1,,55.8422667,37.5705758
https://investmoscow.ru/tenders/tender/19766108,19766108,17.1,3589000.0,209883.04,"358 900,00 руб.","179 450,00 руб.",,,"Южный административный округ, Чертаново Южное, Чертановская улица, дом 61, корпус 1, этаж № 1",77:05:0007002:14544,Улица Академика Янгеля (0 мин),1,16.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,24.02.2025 20:00:00,31.03.2025 15:00:00,07.04.2025 10:00,09.04.2025 10:00,09.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024619/1,,55.5991422,37.5915969
https://investmoscow.ru/tenders/tender/19767074,19767074,11.5,3719000.0,323391.3,"371 900,00 руб.","185 950,00 руб.",,,"Юго-Западный административный округ, Ясенево, Голубинская улица, дом 13, корпус 1, Этаж № 2",77:06:0009002:4489,Ясенево (1 мин),2,9.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,26.02.2025 20:00:00,01.04.2025 15:00:00,08.04.2025 10:00,10.04.2025 10:00,10.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024667/1,,55.6019187,37.517792
https://investmoscow.ru/tenders/tender/19756514,19756514,21.7,1939000.0,89354.84,"387 800,00 руб.","96 950,00 руб.",,,"Юго-Восточный административный округ, Капотня, 4-й квартал Капотня, дом 11,  Этаж № 1,помещение 3Н",77:04:0004021:9352,Алма-Атинская (0 мин),1 этаж,2.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,03.03.2025 20:00:00,04.04.2025 15:00:00,11.04.2025 10:00,16.04.2025 10:00,16.04.2025 17:00,https://www.roseltorg.ru/procedure/178fz03032500001/1,,,
https://investmoscow.ru/tenders/tender/19773750,19773750,38.7,3098000.0,80051.68,"309 800,00 руб.","154 900,00 руб.","5731300,00",85.0%,"Южный административный округ, Царицыно, улица Медиков, дом 12, Подвал № 0",77:05:0005009:17213,Москворечье (0 мин),Подвал,12.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,14.03.2025 20:00:00,15.04.2025 15:00:00,22.04.2025 10:00,24.04.2025 10:00,24.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024857,,55.6334627,37.6764912
https://investmoscow.ru/tenders/tender/19778262,19778262,11.2,2696000.0,240714.29,"269 600,00 руб.","134 800,00 руб.","3909200,00",45.0%,"Западный административный округ, Фили-Давыдково, Славянский бульвар, дом 9, корпус 6, сооружение 1, Цокольный этаж № 0",77:07:0009004:10709,Славянский бульвар (0 мин),Цоколь,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,24.03.2025 20:00:00,05.05.2025 15:00:00,12.05.2025 10:00,14.05.2025 10:00,14.05.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024953/1,,55.7249626,37.4664351
https://investmoscow.ru/tenders/tender/19778588,19778588,76.9,4567000.0,59388.82,"456 700,00 руб.","228 350,00 руб.","9362350,00",105.0%,"город Зеленоград, корпус 435, подвал № 0",77:10:0000000:3303,Ховрино (0 мин),Подвал,17.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,27.03.2025 20:00:00,12.05.2025 15:00:00,19.05.2025 10:00,21.05.2025 10:00,21.05.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025005/1,,55.991971,37.214241
https://investmoscow.ru/tenders/tender/19780866,19780866,32.3,2823000.0,87399.38,"564 600,00 руб.","141 150,00 руб.",,,"Северный административный округ, Коптево, Большая Академическая улица, дом 39, Этаж № 1, Подвал № 0",77:09:0003019:3630,Красный Балтиец (0 мин),"Подвал, 1",2.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,10.04.2025 20:00:00,15.05.2025 15:00:00,22.05.2025 10:00,27.05.2025 10:00,27.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz10042500041/1,,55.8327984,37.5321231
https://investmoscow.ru/tenders/tender/19776334,19776334,17.5,2142000.0,122400.0,"428 400,00 руб.","107 100,00 руб.",,,"Южный административный округ, Орехово-Борисово Северное, Шипиловский проезд, дом 39, корпус 3, Этаж № 1, помещение 22К/1",77:05:0011002:17210,Орехово (0 мин),1 этаж,1.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,18.04.2025 20:00:00,20.05.2025 15:00:00,27.05.2025 10:00,30.05.2025 10:00,30.05.2025 17:00,https://www.roseltorg.ru/procedure/178fz18042500026/1,,55.6123897,37.6975973
https://investmoscow.ru/tenders/tender/19781908,19781908,42.1,2735000.0,64964.37,"273 500,00 руб.","136 750,00 руб.","7794750,00",185.0%,"Восточный административный округ, Северное Измайлово, Сиреневый бульвар, дом 69, корпус 1, Цокольный этаж № 0",77:03:0005010:7547,Щёлковская (0 мин),Цоколь,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,03.04.2025 20:00:00,21.05.2025 15:00:00,28.05.2025 10:00,30.05.2025 10:00,30.05.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025125/1,,55.8036394,37.8247206
https://investmoscow.ru/tenders/tender/19789254,19789254,16.2,3027000.0,186851.85,"302 700,00 руб.","151 350,00 руб.","3481050,00",15.0%,"Северо-Восточный административный округ, Бибирево, улица Лескова, дом 8, Этаж № 1",77:02:0002011:10157,Алтуфьево (0 мин),1,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,21.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 10:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025257/1,,55.8976387,37.5961136
https://investmoscow.ru/tenders/tender/19789412,19789412,23.1,1033000.0,44718.61,"103 300,00 руб.","51 650,00 руб.","2117650,00",105.0%,"Северо-Западный административный округ, Щукино, улица Академика Бочвара, дом 12, Подвал № 0",77:08:0009009:2092,Щукинская (0 мин),Подвал,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,21.04.2025 20:00:00,02.06.2025 15:00:00,09.06.2025 10:00,11.06.2025 10:00,11.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025258/1,,55.8034858,37.4524842
https://investmoscow.ru/tenders/tender/19790680,19790680,21.5,658000.0,30604.65,"65 800,00 руб.","32 900,00 руб.","954100,00",45.0%,"Северо-Западный административный округ, Южное Тушино, Строительный проезд, домовладение 4, корпус 2, строение 1, Этаж № 1",77:08:0005002:3042,Сходненская (0 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,23.04.2025 20:00:00,11.06.2025 15:00:00,18.06.2025 10:00,20.06.2025 10:00,20.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025271/1,,55.8380439,37.4307598
https://investmoscow.ru/tenders/tender/19790515,19790515,20.9,658000.0,31483.25,"65 800,00 руб.","32 900,00 руб.","855400,00",30.0%,"Северо-Западный административный округ, Южное Тушино, Строительный проезд, домовладение 4, корпус 2, строение 1, Этаж № 1",77:08:0005002:3043,Сходненская (0 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,23.04.2025 20:00:00,11.06.2025 15:00:00,18.06.2025 10:00,20.06.2025 10:00,20.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025270/1,,55.8380439,37.4307598
https://investmoscow.ru/tenders/tender/19795766,19795766,14.9,3416000.0,229261.74,"341 600,00 руб.","170 800,00 руб.","3416000,00",0.0%,"Южный административный округ, Чертаново Центральное, Кировоградская улица, дом 17, корпус 1, Этаж № 1",77:05:0006004:23862,Пражская (0 мин),1,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.05.2025 20:00:00,18.06.2025 15:00:00,25.06.2025 10:00,27.06.2025 10:00,27.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025446/1,,55.6091112,37.6043631
https://investmoscow.ru/tenders/tender/19801532,19801532,30.3,2554000.0,84290.43,"255 400,00 руб.","127 700,00 руб.",,,"пер. Алымов, д. 17, корп. 2, пом. 2П, Подвал №0",77:03:0001004:6422,Преображенская площадь (0 мин),Подвал,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,30.05.2025 20:00:00,07.07.2025 15:00:00,14.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025622/1,,,
https://investmoscow.ru/tenders/tender/19801478,19801478,27.3,3725000.0,136446.89,"372 500,00 руб.","186 250,00 руб.","3725000,00",0.0%,"просп. Ленинградский, д. 60, корп. 1, пом. 1П, Подвал №0",77:09:0004021:5394,Аэропорт (0 мин),Подвал,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,02.06.2025 20:00:00,07.07.2025 15:00:00,14.07.2025 10:00,16.07.2025 10:00,16.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025645/1,,,
https://investmoscow.ru/tenders/tender/19756574,19756574,53.0,3468000.0,65433.96,"693 600,00 руб.","173 400,00 руб.",,,"111399, Российская Федерация, город Москва, вн.тер.г. муниципальный округ Перово, улица Мартеновская, дом 9/13, помещение 2П, Подвал № 0,помещение 2П",77:03:0006019:8204,Новогиреево (12 мин),Подвал,,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,06.06.2025 20:00:00,09.07.2025 15:00:00,16.07.2025 10:00,21.07.2025 10:00,21.07.2025 17:00,https://www.roseltorg.ru/procedure/178fz06062500032/1,,55.7567598,37.8049531
https://investmoscow.ru/tenders/tender/19834415,19834415,27.0,4405000.0,163148.15,"440 500,00 руб.","220 250,00 руб.",,,"Юго-Западный административный округ, Северное Бутово, улица Знаменские Садки, дом 3, корпус 3, Этаж № 1",77:06:0011003:9492,Бульвар Дмитрия Донского (0 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.08.2025 20:00:00,16.09.2025 15:00:00,23.09.2025 10:00,25.09.2025 10:00,25.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026240/1,,55.5712882,37.5714369
https://investmoscow.ru/tenders/tender/19806210,19806210,27.0,4405000.0,163148.15,"440 500,00 руб.","220 250,00 руб.",,,"Юго-Западный административный округ, Северное Бутово, улица Знаменские Садки, дом 3, корпус 3, Этаж № 1",77:06:0011003:9492,Бульвар Дмитрия Донского (0 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,11.06.2025 20:00:00,15.07.2025 15:00:00,22.07.2025 10:00,24.07.2025 10:00,24.07.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025734/1,,55.5712882,37.5714369
https://investmoscow.ru/tenders/tender/19847424,19847424,19.6,1775000.0,90561.22,"177 500,00 руб.","88 750,00 руб.","1775000,00",0.0%,"Восточный административный округ, Измайлово, Первомайская улица, дом 18, Подвал № 0",77:03:0005005:5077,Измайловская (6 мин),Подвал,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,09.10.2025 15:00:00,16.10.2025 10:00,21.10.2025 10:00,21.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026325,,55.7913817,37.7768676
https://investmoscow.ru/tenders/tender/19847223,19847223,25.6,2253000.0,88007.81,"225 300,00 руб.","112 650,00 руб.","2253000,00",0.0%,"Восточный административный округ, Измайлово, Первомайская улица, дом 18, Подвал № 0",77:03:0005005:5076,Измайловская (6 мин),Подвал,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,09.10.2025 15:00:00,16.10.2025 10:00,21.10.2025 10:00,21.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026322,,55.7913817,37.7768676
https://investmoscow.ru/tenders/tender/19833173,19833173,26.4,2315000.0,87689.39,"231 500,00 руб.","115 750,00 руб.","2315000,00",0.0%,"Восточный административный округ, Измайлово, Первомайская улица, дом 18, Подвал № 0, помещение 32П",77:03:0005005:5078,Измайловская (6 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.08.2025 20:00:00,15.09.2025 15:00:00,22.09.2025 10:00,24.09.2025 10:00,24.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026239/1,,55.7913817,37.7768676
https://investmoscow.ru/tenders/tender/19823641,19823641,42.2,3620000.0,85781.99,"362 000,00 руб.","181 000,00 руб.","3620000,00",0.0%,"Восточный административный округ, Измайлово, Первомайская улица, дом 18, Подвал № 0, помещение 30П",77:03:0005005:5074,Измайловская (0 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,01.08.2025 20:00:00,02.09.2025 15:00:00,09.09.2025 10:00,11.09.2025 10:00,11.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026095/1,,55.7913817,37.7768676
https://investmoscow.ru/tenders/tender/19833356,19833356,2.9,502000.0,173103.45,"50 200,00 руб.","25 100,00 руб.","502000,00",0.0%,"Западный административный округ, Кунцево, Партизанская улица, дом 35, корпус 3, Цокольный этаж № 0",77:07:0004003:9762,Молодёжная (11 мин),Цоколь,18.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.08.2025 20:00:00,15.09.2025 15:00:00,22.09.2025 10:00,24.09.2025 10:00,24.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026230/1,,55.7385543,37.4076291
https://investmoscow.ru/tenders/tender/19833067,19833067,17.8,1783000.0,100168.54,"178 300,00 руб.","89 150,00 руб.","2407050,00",35.0%,"Западный административный округ, Кунцево, Партизанская улица, дом 35, корпус 3, Цокольный этаж № 0, помещение 4Ц",77:07:0004003:9763,Молодёжная (11 мин),Цоколь,18.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,12.08.2025 20:00:00,15.09.2025 15:00:00,22.09.2025 10:00,24.09.2025 10:00,24.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026237/1,,55.7385543,37.4076291
https://investmoscow.ru/tenders/tender/19829814,19829814,32.8,2981000.0,90884.15,"298 100,00 руб.","149 050,00 руб.","2981000,00",0.0%,"Западный административный округ, Кунцево, Партизанская улица, дом 35, корпус 3, Цокольный этаж № 0, помещение 2Н",77:07:0004003:9764,Молодёжная (11 мин),Цоколь,18.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,08.08.2025 20:00:00,09.09.2025 15:00:00,16.09.2025 10:00,18.09.2025 10:00,18.09.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026201/1,,55.7385543,37.4076291
https://investmoscow.ru/tenders/tender/19847384,19847384,23.2,4110000.0,177155.17,"411 000,00 руб.","205 500,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Бирюлёвская улица, дом 55, корпус 1, этаж № 1",77:05:0010004:31666,Покровское (58 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026324/1,,55.5829622,37.6754383
https://investmoscow.ru/tenders/tender/19847249,19847249,23.1,4095000.0,177272.73,"409 500,00 руб.","204 750,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Бирюлёвская улица, дом 55, корпус 1, этаж № 1",77:05:0010004:31759,Покровское (58 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,26.08.2025 15:00:00,25.09.2025 15:00:00,02.10.2025 10:00,07.10.2025 10:00,07.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026323/1,,55.5829622,37.6754383
https://investmoscow.ru/tenders/tender/19849403,19849403,7.6,1939000.0,255131.58,"193 900,00 руб.","96 950,00 руб.",,,"Северо-Восточный административный округ, Бутырский, Бутырская улица, дом 86А, Этаж № 1",77:02:0021015:3329,Дмитровская (2 мин),1,8.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,27.08.2025 20:00:00,30.09.2025 15:00:00,07.10.2025 10:00,09.10.2025 10:00,09.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026364/1,,55.8069985,37.5825613
https://investmoscow.ru/tenders/tender/19853854,19853854,46.5,2963000.0,63720.43,"296 300,00 руб.","148 150,00 руб.",,,"Московская обл., р-н Чеховский, с. Троицкое, д.48, этаж №1",50:31:0030307:2099,,1 этаж,5.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,05.09.2025 20:00:00,07.10.2025 15:00:00,14.10.2025 10:00,16.10.2025 10:00,16.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026522/1,,,
https://investmoscow.ru/tenders/tender/19860876,19860876,16.7,4221950.0,252811.38,"422 195,00 руб.","211 097,50 руб.",,,"Южный административный округ, Чертаново Южное, Кировоградская улица, дом 44А, корпус 1, этаж №1",77:05:0006004:23904,Улица Академика Янгеля (7 мин),1,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,09.09.2025 20:00:00,14.10.2025 15:00:00,21.10.2025 10:00,23.10.2025 10:00,23.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026540/1,,55.5979756,37.5948815
https://investmoscow.ru/tenders/tender/19859409,19859409,56.1,4843000.0,86327.99,"484 300,00 руб.","242 150,00 руб.","4843000,00",0.0%,"Северный административный округ, Сокол, 2-я Песчаная улица, дом 2, корпус 3, Подвал № 0, помещение 4П",77:09:0005003:6193,Зорге (13 мин),Подвал,6.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,09.09.2025 20:00:00,14.10.2025 15:00:00,21.10.2025 10:00,23.10.2025 10:00,23.10.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026536/1,,55.7944482,37.5184103
https://investmoscow.ru/tenders/tender/19877446,19877446,16.3,982000.0,60245.4,"98 200,00 руб.","49 100,00 руб.","1522100,00",55.0%,"Восточный административный округ, Восточное Измайлово, Измайловский бульвар, дом 60, строение 1, Этаж № 1, помещение 6/1",77:03:0005016:6853,Первомайская (12 мин),1 этаж,1.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,25.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026799/1,,55.7964216,37.8128028
https://investmoscow.ru/tenders/tender/19875089,19875089,17.0,3009000.0,177000.0,"300 900,00 руб.","150 450,00 руб.","3009000,00",0.0%,"Юго-Восточный административный округ, Выхино-Жулебино, Ферганская улица, дом 16, корпус 2, Этаж № 1",77:04:0002012:8239,Выхино (15 мин),1,12.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026741/1,,55.7068997,37.8119682
https://investmoscow.ru/tenders/tender/19885551,19885551,15.5,2988000.0,192774.19,"298 800,00 руб.","149 400,00 руб.","4332600,00",45.0%,"Зеленоградский административный округ, Крюково, город Зеленоград, корпус 1537, Этаж № 1",77:10:0000000:2763,Пятницкое шоссе (250 мин),1,14.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,01.10.2025 20:00:00,06.11.2025 15:00:00,13.11.2025 10:00,18.11.2025 10:00,18.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026897/1,,55.991971,37.214241
https://investmoscow.ru/tenders/tender/19866031,19866031,6.4,1277000.0,199531.25,"255 400,00 руб.","63 850,00 руб.",,,"Юго-Западный административный округ, Академический, улица Кедрова, дом 22, Этаж №1, пом. 3/1",77:06:0004001:11367,Академическая (10 мин),1 этаж,10.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,23.10.2025 20:00:00,25.11.2025 15:00:00,02.12.2025 10:00,05.12.2025 10:00,05.12.2025 17:00,https://www.roseltorg.ru/procedure/178fz23102500005/1,,55.6816844,37.5755471
https://investmoscow.ru/tenders/tender/19926994,19926994,34.7,164825.0,4750.0,"16 482,50 руб.","8 241,25 руб.",,,"Южный административный округ, Орехово-Борисово Северное, Каширское шоссе, дом 84, корпус 1, Этаж №1",77:05:0004015:2680,Домодедовская (18 мин),1,17.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,12.11.2025 20:00:00,14.01.2026 15:00:00,21.01.2026 10:00,23.01.2026 10:00,23.01.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000027672/1,,55.6227758,37.7098332
https://investmoscow.ru/tenders/tender/19945600,19945600,11.5,1995000.0,173478.26,"199 500,00 руб.","99 750,00 руб.","5187000,00",160.0%,"Западный административный округ, Раменки, Университетский проспект, дом 23, корпус 4, Этаж № 1",77:07:0010004:2226,Ломоносовский проспект (11 мин),1,,,Вход через подъезд,Открытый аукцион в электронной форме,2026,Завершено,27.11.2025 20:00:00,19.01.2026 15:00:00,26.01.2026 10:00,28.01.2026 10:00,28.01.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028066/1,,55.7151774,37.5193313
https://investmoscow.ru/tenders/tender/19950537,19950537,8.2,2927000.0,356951.22,"292 700,00 руб.","146 350,00 руб.","2927000,00",0.0%,"Западный административный округ, Филевский парк, Филёвский бульвар, дом 13, корпус 1, этаж 1",77:07:0002002:6974,Мнёвники (12 мин),1 этаж,16.0,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,03.12.2025 20:00:00,29.01.2026 15:00:00,05.02.2026 10:00,10.02.2026 10:00,10.02.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028231/1,,55.7644756,37.4839385
https://investmoscow.ru/tenders/tender/19962361,19962361,10.2,2988600.0,293000.0,"500 000,00 руб.","14 943,00 руб.",,,"Восточный административный округ, Перово, Новогиреевская улица, дом 5А, корпус 2, этаж 2, пом. 218Н",77:03:0006017:3431,Перово (18 мин),2,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,28.01.2026 20:00:00,02.03.2026 15:00:00,05.03.2026 15:00,10.03.2026 10:00,10.03.2026 17:00,https://www.roseltorg.ru/procedure/178fz28012600065/1,,55.761357,37.7969335
https://investmoscow.ru/tenders/tender/19953897,19953897,12.1,2000403.0,165322.56,"200 040,30 руб.","100 020,15 руб.",,,"Юго-Восточный административный округ, Рязанский, улица Коновалова, дом 16А, этаж 1, помещение III (ком. 30)",77:04:0002002:9359,Стахановская (14 мин),1,16.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2026,Завершено,16.12.2025 10:00:00,02.02.2026 15:00:00,09.02.2026 10:00,10.02.2026 10:00,11.02.2026 10:00,https://www.roseltorg.ru/procedure/21000005000000028452/1,,55.7321493,37.7642922
https://investmoscow.ru/tenders/tender/19953890,19953890,12.7,2099597.0,165322.6,"209 959,70 руб.","104 979,85 руб.",,,"Юго-Восточный административный округ, Рязанский, улица Коновалова, дом 16А, этаж 1, помещение III (ком. 29)",77:04:0002002:9358,Стахановская (14 мин),1,16.0,,nsi:1032:9001302,Открытый аукцион в электронной форме,2026,Завершено,16.12.2025 10:00:00,02.02.2026 15:00:00,09.02.2026 10:00,10.02.2026 10:00,11.02.2026 10:00,https://www.roseltorg.ru/procedure/21000005000000028449/1,,55.7321493,37.7642922
https://investmoscow.ru/tenders/tender/19970150,19970150,27.1,2472000.0,91217.71,"247 200,00 руб.","123 600,00 руб.","4449600,00",80.0%,"Северо-Восточный административный округ, Северное Медведково, проезд Шокальского, дом 26, Подвал № 0",77:02:0004008:4838,Медведково (14 мин),Подвал,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,25.12.2025 20:00:00,03.03.2026 15:00:00,10.03.2026 10:00,12.03.2026 10:00,12.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028623/1,,55.8805575,37.6486594
https://investmoscow.ru/tenders/tender/19968568,19968568,21.2,3819000.0,180141.51,"381 900,00 руб.","190 950,00 руб.","5346600,00",40.0%,"Южный административный округ, Москворечье-Сабурово, Кантемировская улица, дом 8, корпус 1, Этаж № 1","77:05:0005005:10210, 77:05:0005005:11405",Москворечье (13 мин),1,14.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,23.12.2025 20:00:00,03.03.2026 15:00:00,10.03.2026 10:00,12.03.2026 10:00,12.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028586/1,,55.5044008,36.9240645
https://investmoscow.ru/tenders/tender/19974736,19974736,16.3,3266000.0,200368.1,"326 600,00 руб.","163 300,00 руб.","5062300,00",55.0%,"Северо-Восточный административный округ, Бабушкинский, Олонецкий проезд, дом 10, Этаж № 1, пом. 2Н",77:02:0011003:4417,Бабушкинская (7 мин),1,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,20.01.2026 20:00:00,12.03.2026 15:00:00,19.03.2026 10:00,24.03.2026 10:00,24.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028799/1,,55.8743661,37.6607623
