url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/19179180,19179180,83.3,12364097.0,148428.54,"500 000,00 руб.","123 640,97 руб.","12364097,00",0.0%,"Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 3, Этаж 1, пом. 3Н",77:17:0120203:3205,Тёплый Стан (51 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,01.08.2023 20:00:00,04.09.2023 15:00:00,05.09.2023 15:00,07.09.2023 10:00,07.09.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/467391,,55.606405,37.474832,page,false
https://investmoscow.ru/tenders/tender/19179207,19179207,100.1,13372618.0,133592.59,"500 000,00 руб.","133 726,18 руб.","14308701,26",7.0%,"Новомосковский административный округ, Мосрентген, Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 3, Этаж 1, пом. 4Н",77:17:0120203:3206,Тёплый Стан (82 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,01.08.2023 20:00:00,04.09.2023 15:00:00,05.09.2023 15:00,07.09.2023 10:00,07.09.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/467392,,55.606405,37.474832,page,false
https://investmoscow.ru/tenders/tender/19179248,19179248,391.8,17241000.0,44004.59,"3 448 200,00 руб.","862 050,00 руб.",,,"Центральный административный округ, Пресненский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Грузинская улица, дом 42, Подвал № 0",77:01:0004018:6458,Баррикадная (12 мин),Подвал,10.0,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,14.07.2023 20:00:00,16.08.2023 15:00:00,21.08.2023 10:00,23.08.2023 10:00,23.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013421,,55.768522,37.580921,missing,false
https://investmoscow.ru/tenders/tender/19179251,19179251,129.5,17300239.0,133592.58,"500 000,00 руб.","173 002,39 руб.","17992248,56",4.0%,"Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 3, Этаж 1, пом. 5Н",77:17:0120203:3207,Тёплый Стан (51 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,01.08.2023 20:00:00,04.09.2023 15:00:00,05.09.2023 15:00,07.09.2023 10:00,07.09.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/467393,,55.606405,37.474832,page,false
https://investmoscow.ru/tenders/tender/19179301,19179301,147.9,21440568.0,144966.65,"500 000,00 руб.","214 405,68 руб.","21440568,00",0.0%,"Новомосковский административный округ, Мосрентген, Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 5, Этаж 1, пом. 1Н",77:17:0120203:2996,Тёплый Стан (45 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,01.08.2023 20:00:00,04.09.2023 15:00:00,05.09.2023 15:00,07.09.2023 10:00,07.09.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/467394,,55.607087,37.47412,page,false
https://investmoscow.ru/tenders/tender/19179351,19179351,160.5,23267148.0,144966.65,"500 000,00 руб.","232 671,48 руб.",,,"Российская Федерация, город Москва, внутригородская территория поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 5, 1 этаж, пом. 3Н",77:17:0120203:2998,Тёплый Стан (45 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2023,Завершено,01.08.2023 20:00:00,04.09.2023 15:00:00,05.09.2023 15:00,07.09.2023 10:00,07.09.2023 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/467395,,55.607087,37.47412,missing,false
https://investmoscow.ru/tenders/tender/19182214,19182214,145.3,19205000.0,132174.81,"1 920 500,00 руб.","960 250,00 руб.",,,"Южный административный округ, Бирюлево Восточное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Бирюлёвская улица, дом 22, Этаж № 1",77:05:0010003:19466,Царицыно (38 мин),1 этаж,14.0,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,18.07.2023 20:00:00,23.08.2023 15:00:00,30.08.2023 10:00,01.09.2023 10:00,01.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013495,,55.5964157,37.6617282,missing,false
https://investmoscow.ru/tenders/tender/19182556,19182556,77.1,15608000.0,202438.39,"1 560 800,00 руб.",,,,"Центральный административный округ, Таганский, город Москва, улица Солянка, дом 2/6, Подвал № 0",77:01:0001021:1901,Китай-город (1 мин),Подвал,2.0,,Вход через подъезд,Открытый конкурс в электронной форме,2023,Завершено,14.07.2023 20:00:00,31.08.2023 15:00:00,07.09.2023 10:00,12.09.2023 09:00,12.09.2023 12:00,https://www.roseltorg.ru/procedure/21000005000000013410,,55.754005,37.636823,missing,false
https://investmoscow.ru/tenders/tender/19182629,19182629,143.6,19737600.0,137448.47,"3 947 520,00 руб.","296 064,00 руб.","16480896,00",,"Юго-Западный административный округ, Южное Бутово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, улица Кадырова, дом 8, корпус 3, этаж 1",77:06:0012009:7874,Бунинская Аллея (6 мин),1 этаж,17.0,,Отдельный,Публичное предложение,2023,Завершено,17.07.2023 20:00:00,21.08.2023 15:00:00,24.08.2023 10:00,29.08.2023 10:00,29.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013444,,55.53831,37.510203,page,false
https://investmoscow.ru/tenders/tender/19182727,19182727,109.6,6429000.0,58658.76,"642 900,00 руб.","321 450,00 руб.",,,"Северный административный округ, Беговой, Российская Федерация, город Москва, внутригородская территория муниципальный округ Беговой, Беговая аллея, дом 3, Подвал № 0",77:09:0005013:9645,Динамо (11 мин),Подвал,8.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013345,,55.7828138,37.565212,missing,false
https://investmoscow.ru/tenders/tender/19182855,19182855,138.6,23832000.0,171948.05,"4 766 400,00 руб.","357 480,00 руб.","17754840,00",,"Юго-Восточный административный округ, Люблино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, Краснодонская улица, дом 2, корпус 1, этаж 1",77:04:0004016:8484,Волжская (7 мин),1 этаж,17.0,,Отдельный,Публичное предложение,2023,Завершено,17.07.2023 20:00:00,18.09.2023 15:00:00,21.09.2023 10:00,26.09.2023 10:00,26.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013441,,55.686989,37.752219,page,false
https://investmoscow.ru/tenders/tender/19182873,19182873,139.1,37207000.0,267483.82,"3 720 700,00 руб.",,,,"Центральный административный округ, Басманный, Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Потаповский переулок, дом 12, Этаж № 1",77:01:0001031:2309,Китай-город (8 мин),1,7.0,,Отдельный,Открытый конкурс в электронной форме,2023,Завершено,14.07.2023 20:00:00,31.08.2023 15:00:00,07.09.2023 10:00,12.09.2023 09:00,12.09.2023 12:00,https://www.roseltorg.ru/procedure/21000005000000013409,,55.7597137,37.6410601,missing,false
https://investmoscow.ru/tenders/tender/19183760,19183760,1158.1,73360800.0,63345.83,"14 672 160,00 руб.","1 100 412,00 руб.","57955032,00",,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, корпус 360, подвал,  этаж 1",77:10:0000000:3200,Планерная (268 мин),"1 этаж, Подвал",9.0,,Отдельный,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,14.08.2023 15:00:00,16.08.2023 10:00,21.08.2023 10:00,21.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013263,,55.992165,37.219511,page,false
https://investmoscow.ru/tenders/tender/19184313,19184313,8.4,721000.0,85833.33,"72 100,00 руб.","18 025,00 руб.","414575,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9751,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013257,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19184338,19184338,10.6,875000.0,82547.17,"87 500,00 руб.","21 875,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9715,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013258,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19184379,19184379,14.1,1116000.0,79148.94,"111 600,00 руб.","27 900,00 руб.","837000,00",,"Западный административный округ, Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9729,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013259,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19184420,19184420,8.6,731000.0,85000.0,"73 100,00 руб.","18 275,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9714,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013260,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19184480,19184480,77.9,9664000.0,124056.48,"966 400,00 руб.","483 200,00 руб.","13046400,00",35.0%,"Западный административный округ, Ново-Переделкино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ново-Переделкино, Лукинская улица, дом 9, Этаж № 1",77:07:0015005:28673,Новопеределкино (13 мин),1 этаж,17.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013351,,55.6436864,37.3382695,page,false
https://investmoscow.ru/tenders/tender/19184485,19184485,10.2,850000.0,83333.33,"85 000,00 руб.","21 250,00 руб.","510000,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9786,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013261,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19184682,19184682,290.2,13178000.0,45410.06,"1 317 800,00 руб.","329 450,00 руб.","8236250,00",,"Северный административный округ, Хорошевский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Хорошёвское шоссе, дом 13, корпус 3, Подвал № 0",77:09:0005013:9790,Беговая (9 мин),Подвал,6.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013340,,55.7751763,37.5329761,page,false
https://investmoscow.ru/tenders/tender/19184753,19184753,10.4,867000.0,83365.38,"86 700,00 руб.","21 675,00 руб.","650250,00",,"Западный административный округ, Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9776,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013262,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19184822,19184822,64.9,4018000.0,61910.63,"401 800,00 руб.","100 450,00 руб.","3013500,00",,"Южный административный округ, Даниловский, улица Симоновский Вал, дом 24, корпус 1, Подвал № 0",77:05:0002001:10143,Дубровка (13 мин),Подвал,8.0,,Вход через подъезд,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013344,,55.7194979,37.6627554,page,false
https://investmoscow.ru/tenders/tender/19184950,19184950,6.6,583000.0,88333.33,"58 300,00 руб.","14 575,00 руб.","291500,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9789,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013264,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19184966,19184966,214.8,13216000.0,61527.0,"1 321 600,00 руб.","330 400,00 руб.","7599200,00",,"Центральный административный округ, Пресненский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Анатолия Живова, дом 4, Подвал № 0","77:01:0004037:3664, 77:01:0004037:3577",Улица 1905 года (11 мин),Подвал,6.0,,Вход через подъезд,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013349,,55.7602451,37.553738,page,false
https://investmoscow.ru/tenders/tender/19184975,19184975,129.5,24448800.0,188793.82,"4 889 760,00 руб.","366 732,00 руб.","15280500,00",,"Восточный административный округ, Измайлово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, 7-я Парковая улица, дом 16, корпус 2, 1 этаж",77:03:0005012:2379,Первомайская (6 мин),1 этаж,17.0,,Отдельный,Публичное предложение,2023,Завершено,17.07.2023 20:00:00,18.09.2023 15:00:00,21.09.2023 10:00,26.09.2023 10:00,26.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013442,,55.798552,37.796019,page,false
https://investmoscow.ru/tenders/tender/19184978,19184978,11.2,924000.0,82500.0,"92 400,00 руб.","23 100,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9719,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013265,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19184998,19184998,10.2,850000.0,83333.33,"85 000,00 руб.","21 250,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9746,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013266,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19185091,19185091,154.5,15057000.0,97456.31,"1 505 700,00 руб.","376 425,00 руб.","11292750,00",,"Юго-Западный административный округ, Южное Бутово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Южное Бутово, улица Маршала Савицкого, дом 12, корпус 1, Этаж № 1",77:06:0012020:17326,Бунинская Аллея (79 мин),1,17.0,,Отдельный,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013355,,55.503441,37.583474,page,false
https://investmoscow.ru/tenders/tender/19185158,19185158,103.2,7082000.0,68624.03,"708 200,00 руб.","177 050,00 руб.","7082000,00",,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Саввинская набережная, дом 19, строение 1Б, Подвал № 0",77:01:0005006:5508,Киевская (18 мин),Подвал,7.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,27.07.2023 20:00:00,31.08.2023 15:00:00,07.09.2023 10:00,11.09.2023 10:00,11.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013901,,55.7342908,37.5650633,page,false
https://investmoscow.ru/tenders/tender/19185272,19185272,10.7,883000.0,82523.36,"88 300,00 руб.","22 075,00 руб.","662250,00",,"Западный административный округ, Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9716,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,12.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013267,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19185364,19185364,179.0,21634000.0,120860.34,"2 163 400,00 руб.","540 850,00 руб.","23797400,00",,"Восточный административный округ, Северное Измайлово, Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, 3-я Парковая улица, дом 63, Этаж № 1",77:03:0005009:4133,Щёлковская (15 мин),1 этаж,14.0,,Отдельный,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013369,,55.8075923,37.7810416,page,false
https://investmoscow.ru/tenders/tender/19185550,19185550,317.7,24609000.0,77459.87,"2 460 900,00 руб.","615 225,00 руб.","27069900,00",,"Центральный административный округ, Пресненский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Стрельбищенский переулок, дом 22А, Подвал № 0",77:01:0004039:3972,Шелепиха (18 мин),Подвал,5.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013374,,55.760251,37.54091,page,false
https://investmoscow.ru/tenders/tender/19185588,19185588,115.9,17093000.0,147480.59,"1 709 300,00 руб.","427 325,00 руб.","14529050,00",,"Северо-Западный административный округ, Северное Тушино, Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Тушино, Туристская улица, дом 16, корпус 4, Этаж № 1",77:08:0003007:10332,Сходненская (13 мин),1,17.0,,Отдельный,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013380,,55.8548024581,37.425481094,page,false
https://investmoscow.ru/tenders/tender/19185698,19185698,319.1,71124000.0,222889.38,"14 224 800,00 руб.","1 066 860,00 руб.","59388540,00",,"Юго-Западный административный округ, Теплый Стан, г.Москва, просп.Ленинский, дом 131, 1 этаж; 2 этаж",77:05:0001009:8250,Тропарёво (1 мин),"1 этаж, 2 этаж и выше",29.0,,Отдельный,Публичное предложение,2023,Завершено,18.07.2023 20:00:00,04.09.2023 15:00:00,07.09.2023 10:00,12.09.2023 10:00,12.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013482,,55.6446844757,37.473603487,page,false
https://investmoscow.ru/tenders/tender/19186343,19186343,258.8,0.0,,"1 901 400,00 руб.",,,,"Центральный административный округ, Хамовники, Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Комсомольский проспект, дом 47, подвал № 0",77:01:0005016:3509,Спортивная (10 мин),Подвал,8.0,,Вход через подъезд,Без объявления цены,2023,Завершено,24.07.2023 20:00:00,02.11.2023 15:00:00,,,08.11.2023 10:00,https://www.roseltorg.ru/procedure/21000005000000013780,,55.7192407,37.5731381,missing,false
https://investmoscow.ru/tenders/tender/19186925,19186925,7.9,685000.0,86708.86,"68 500,00 руб.","17 125,00 руб.","428125,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9750,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013360,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19187030,19187030,8.2,704000.0,85853.66,"70 400,00 руб.","17 600,00 руб.","528000,00",,"Западный административный округ, Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9785,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013363,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19187090,19187090,10.7,883000.0,82523.36,"88 300,00 руб.","22 075,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9720,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013365,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19187166,19187166,84.8,16509000.0,194681.6,"3 301 800,00 руб.","247 635,00 руб.","13537380,00",,"Северный административный округ, Коптево, Российская Федерация, город Москва, внутригородская территория муниципальный округ Коптево, Большая Академическая улица, дом 79, корпус 3, этаж 1",77:09:0003019:3699,Лихоборы (5 мин),1 этаж,9.0,,Отдельный,Публичное предложение,2023,Завершено,18.07.2023 20:00:00,18.09.2023 15:00:00,21.09.2023 10:00,26.09.2023 10:00,26.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013480,,55.844672,37.556217,page,false
https://investmoscow.ru/tenders/tender/19187169,19187169,10.2,850000.0,83333.33,"85 000,00 руб.","21 250,00 руб.","637500,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, Подвал № 0",77:07:0001001:9717,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013367,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19187280,19187280,13.8,1104000.0,80000.0,"110 400,00 руб.","27 600,00 руб.","607200,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0",77:07:0001001:9732,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013368,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19187342,19187342,10.6,875000.0,82547.17,"87 500,00 руб.","21 875,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0",77:07:0001001:9778,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013370,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19187393,19187393,166.8,26653200.0,159791.37,"5 330 640,00 руб.","399 798,00 руб.","19057038,00",,"Восточный административный округ, Косино-Ухтомский, г. Москва, ул. Рудневка, дом 12, этаж 1",77:03:0010008:26488,Лухмановская (12 мин),1 этаж,10.0,,Отдельный,Публичное предложение,2023,Завершено,18.07.2023 20:00:00,18.09.2023 15:00:00,21.09.2023 10:00,26.09.2023 10:00,26.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013481,,55.7160557,37.8915716,page,false
https://investmoscow.ru/tenders/tender/19187750,19187750,8.8,748000.0,85000.0,"74 800,00 руб.","18 700,00 руб.","411400,00",,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0",77:07:0001001:9749,Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013372,,55.770775,37.376626,page,false
https://investmoscow.ru/tenders/tender/19188142,19188142,20.7,1717000.0,82946.86,"171 700,00 руб.","42 925,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0","77:07:0001001:9780, 77:07:0001001:9781",Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013382,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19188510,19188510,22.8,1868000.0,81929.82,"186 800,00 руб.","46 700,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0","77:07:0001001:9743, 77:07:0001001:9742",Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013383,,55.770775,37.376626,missing,false
