url,номер_лота,platformLink,ссылка_на_протокол,год_торгов,форма_проведения,статус,адрес,метро,кадастровый_номер,latitude,longitude,площадь_м²,этаж,этажность,функциональное_назначение,тип_входа,начальная_цена_руб,итоговая_цена_руб,превышение_цены_%,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,address_norm,match_before_snapshot_label,match_after_snapshot_label,match_before_company_count,match_after_company_count,match_new_company_count,match_after_days,match_time_window,likely_company,likely_usage,match_confidence,company_candidates_preview,usage_candidates_preview
https://investmoscow.ru/tenders/tender/19917269,19917269,https://www.roseltorg.ru/procedure/178fz31102500040/1,,2025,Открытый аукцион в электронной форме,Завершено,"Базовская улица, дом 26, этаж 1, пом. 9Н",Селигерская (36 мин),77:09:0002017:11064,55.881402,37.5166185,55.4,1,,,Отдельный,15044000.0,15119220.0,0.5%,271552.35,"500 000,00 руб.","75 220,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,базовская улица 26,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917270,19917270,https://www.roseltorg.ru/procedure/178fz31102500068/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 61Н",Планерная (20 мин),77:08:0003006:11799,55.8562857,37.4145373,70.7,1,,,Отдельный,18278000.0,25589200.0,40.0%,258529.0,"500 000,00 руб.","91 390,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917272,19917272,https://www.roseltorg.ru/procedure/178fz31102500099/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 68Н",Планерная (20 мин),77:08:0003006:11806,55.8562857,37.4145373,86.4,1,,,Отдельный,21605000.0,32191450.0,49.0%,250057.87,"500 000,00 руб.","108 025,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917273,19917273,https://www.roseltorg.ru/procedure/178fz31102500056/1,,2025,Открытый аукцион в электронной форме,Завершено,"Базовская улица, дом 26, этаж 1, пом. 17Н",Селигерская (36 мин),77:09:0002017:11073,55.881402,37.5166185,127.6,1,,,Отдельный,30040000.0,34996600.0,16.5%,235423.2,"500 000,00 руб.","150 200,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,базовская улица 26,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917274,19917274,https://www.roseltorg.ru/procedure/178fz31102500101/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 73Н",Планерная (20 мин),77:08:0003006:11812,55.8562857,37.4145373,153.6,1,,,Отдельный,34912000.0,49225920.0,41.0%,227291.67,"500 000,00 руб.","174 560,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917276,19917276,https://www.roseltorg.ru/procedure/178fz31102500047/1,,2025,Открытый аукцион в электронной форме,Завершено,"Базовская улица, дом 26, этаж 1, пом. 24Н",Селигерская (36 мин),77:09:0002017:11081,55.881402,37.5166185,76.7,1,,,Отдельный,19738000.0,25363330.0,28.5%,257340.29,"500 000,00 руб.","98 690,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,базовская улица 26,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917277,19917277,https://www.roseltorg.ru/procedure/178fz31102500107/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 88Н",Планерная (20 мин),77:08:0003006:11829,55.8562857,37.4145373,77.1,1,,,Отдельный,19652000.0,19652000.0,0.0%,254889.75,"500 000,00 руб.","98 260,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917278,19917278,https://www.roseltorg.ru/procedure/178fz31102500049/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Бехтерева, дом 25, корпус 1, этаж 1, пом. 7Н",Кантемировская (17 мин),77:05:0005008:19563,55.6271762,37.6484832,124.0,1,,,Отдельный,28954000.0,34020950.0,17.5%,233500.0,"500 000,00 руб.","144 770,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица бехтерева 25 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917279,19917279,https://www.roseltorg.ru/procedure/178fz31102500110/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 95Н",Планерная (20 мин),77:08:0003006:11837,55.8562857,37.4145373,66.1,1,,,Отдельный,17282000.0,17282000.0,0.0%,261452.34,"500 000,00 руб.","86 410,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917280,19917280,https://www.roseltorg.ru/procedure/178fz31102500057/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Бехтерева, дом 25, корпус 1, этаж 1, пом. 8Н",Кантемировская (17 мин),77:05:0005008:19564,55.6271762,37.6484832,89.9,1,,,Отдельный,22075000.0,25496625.0,15.5%,245550.61,"500 000,00 руб.","110 375,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица бехтерева 25 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917282,19917282,https://www.roseltorg.ru/procedure/178fz31102500059/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Бехтерева, дом 25, корпус 1, этаж 1, пом. 14Н",Кантемировская (17 мин),77:05:0005008:19571,55.6271762,37.6484832,107.5,1,,,Отдельный,25636000.0,27045980.0,5.5%,238474.42,"500 000,00 руб.","128 180,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица бехтерева 25 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917487,19917487,https://www.roseltorg.ru/procedure/178fz31102500067/1,,2025,Открытый аукцион в электронной форме,Завершено,"улица Героев Панфиловцев, дом 31, этаж 1, пом. 56Н",Планерная (20 мин),77:08:0003006:11793,55.8562857,37.4145373,100.7,1,,,Отдельный,24669000.0,35153325.0,42.5%,244975.17,"500 000,00 руб.","123 345,00 руб.",31.10.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,улица героев панфиловцев 31,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19917606,19917606,https://www.roseltorg.ru/procedure/21000005000000027464/1,,2025,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Ново-Переделкино, Лукинская улица, дом 7, Этаж № 1, подъезд №7",Новопеределкино (14 мин),77:07:0015005:28280,55.6438614,37.3409075,141.9,1,,,Отдельный,25603000.0,28163300.0,10.0%,180429.88,"2 560 300,00 руб.","1 280 150,00 руб.",31.10.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,лукинская улица 7,2026-03,2026-04,,1.0,1.0,135.0,0-180d_recent_2026-04,"Ir, ногтевая студия",Красота / Здоровье -> Ногтевые студии,medium,"Ir, ногтевая студия",Красота / Здоровье -> Ногтевые студии
https://investmoscow.ru/tenders/tender/19917788,19917788,https://www.roseltorg.ru/procedure/21000005000000027466/1,,2025,Открытый аукцион в электронной форме,Завершено,"Южный административный округ, Нагатинский затон, Кленовый бульвар, дом 2, Этаж № 1",Коломенская (10 мин),77:05:0004007:5781,55.6852262,37.6715175,206.3,1,,,Отдельный,38283000.0,38283000.0,0.0%,185569.56,"3 828 300,00 руб.","1 914 150,00 руб.",31.10.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,кленовый бульвар 2,2026-03,2026-04,,2.0,2.0,135.0,0-180d_recent_2026-04,"Wildberries, пункт выдачи заказов | Ozon",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов,medium,"Wildberries, пункт выдачи заказов | Ozon",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов
https://investmoscow.ru/tenders/tender/19917846,19917846,https://www.roseltorg.ru/procedure/21000005000000027467/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Хорошевский, Ходынский бульвар, дом 13, Этаж № 1",ЦСКА (7 мин),77:09:0005007:13878,55.7852672,37.5246978,138.8,1,12.0,,Отдельный,31470000.0,47205000.0,50.0%,226729.11,"3 147 000,00 руб.","1 573 500,00 руб.",31.10.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,ходынский бульвар 13,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918013,19918013,https://www.roseltorg.ru/procedure/178fz31102500140/1,,2025,Открытый аукцион в электронной форме,Завершено,"6-я Радиальная улица, дом 7/1, корпус 2, этаж 1, пом. 14Н",Царицыно (35 мин),77:05:0000000:10830,55.6037747,37.6510228,72.2,1,,,Отдельный,15062000.0,15062000.0,0.0%,208614.96,"500 000,00 руб.","75 310,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,6 я радиальная улица 7/1 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918068,19918068,https://www.roseltorg.ru/procedure/21000005000000027472/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Сокол, улица Алабяна, дом 3, корпус 3, Подвал № 0",Сокол (5 мин),77:09:0005001:7299,55.803381,37.5092974,187.4,Подвал,8.0,,Отдельный,15523000.0,21732200.0,40.0%,82833.51,"1 552 300,00 руб.","776 150,00 руб.",31.10.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,улица алабяна 3 корп 3,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918092,19918092,https://www.roseltorg.ru/procedure/178fz31102500142/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 1Н",Коптево (11 мин),77:09:0003012:6102,55.8346067,37.5154298,117.9,1,,,Отдельный,32515000.0,35278775.0,8.5%,275784.56,"500 000,00 руб.","162 575,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918109,19918109,https://www.roseltorg.ru/procedure/178fz31102500143/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 6Н",Коптево (11 мин),77:09:0003012:6107,55.8346067,37.5154298,52.1,1,,,Отдельный,16446000.0,16446000.0,0.0%,315662.19,"500 000,00 руб.","82 230,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918124,19918124,https://www.roseltorg.ru/procedure/178fz31102500144/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 12Н",Коптево (11 мин),77:09:0003012:6114,55.8346067,37.5154298,124.6,1,,,Отдельный,34023000.0,40487370.0,19.0%,273057.78,"500 000,00 руб.","170 115,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918153,19918153,https://www.roseltorg.ru/procedure/178fz31102500112/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 25Н",Коптево (11 мин),77:09:0003012:6128,55.8346067,37.5154298,91.4,1,,,Отдельный,26351000.0,26482755.0,0.5%,288304.16,"500 000,00 руб.","131 755,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918169,19918169,https://www.roseltorg.ru/procedure/178fz31102500093/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 26Н",Коптево (11 мин),77:09:0003012:6129,55.8346067,37.5154298,157.4,1,,,Отдельный,41087000.0,43346785.0,5.5%,261035.58,"500 000,00 руб.","205 435,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918172,19918172,https://www.roseltorg.ru/procedure/21000005000000027474/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Марьина роща, Стрелецкая улица, дом 6, Этаж № 3",Савёловская (12 мин),77:02:0024017:3493,55.7953419,37.6016473,59.8,3,5.0,,Вход через места общего пользования,8058000.0,15713100.0,95.0%,134749.16,"805 800,00 руб.","402 900,00 руб.",31.10.2025 20:00:00,04.12.2025 15:00:00,11.12.2025 10:00,16.12.2025 10:00,16.12.2025 17:00,стрелецкая улица 6,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918194,19918194,https://www.roseltorg.ru/procedure/178fz31102500132/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 56Н",Коптево (11 мин),77:09:0003012:6162,55.8346067,37.5154298,114.9,1,,,Отдельный,31738000.0,31738000.0,0.0%,276222.8,"500 000,00 руб.","158 690,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918207,19918207,https://www.roseltorg.ru/procedure/178fz31102500136/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 59Н",Коптево (11 мин),77:09:0003012:6166,55.8346067,37.5154298,114.2,1,,,Отдельный,31630000.0,31630000.0,0.0%,276970.23,"500 000,00 руб.","158 150,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918219,19918219,https://www.roseltorg.ru/procedure/178fz31102500145/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Черепановых, дом 10, этаж 1, пом. 70Н",Коптево (11 мин),77:09:0003012:6178,55.8346067,37.5154298,96.2,1,,,Отдельный,27473000.0,27473000.0,0.0%,285582.12,"500 000,00 руб.","137 365,00 руб.",31.10.2025 20:00:00,01.12.2025 15:00:00,08.12.2025 15:00,10.12.2025 10:00,10.12.2025 17:00,проезд черепановых 10,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918288,19918288,https://www.roseltorg.ru/procedure/178fz05112500002/1,,2025,Открытый аукцион в электронной форме,Завершено,"поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 1, этаж 1, пом. 2Н",Тёплый Стан (49 мин),77:17:0120203:2622,55.5787019,37.4377826,90.4,1,,,Отдельный,20081000.0,20081000.0,0.0%,222134.96,"500 000,00 руб.","100 405,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,новомихайловское шоссе 1 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918289,19918289,https://www.roseltorg.ru/procedure/178fz05112500001/1,,2025,Открытый аукцион в электронной форме,Завершено,"Алтуфьевское шоссе, дом 53, корпус 1, этаж 1, пом. 23Н",Отрадное (22 мин),77:02:0007002:3953,55.8712618,37.5827815,94.1,1,,,Отдельный,18709000.0,18709000.0,0.0%,198820.4,"500 000,00 руб.","93 545,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,алтуфьевское шоссе 53 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918305,19918305,https://www.roseltorg.ru/procedure/178fz05112500003/1,,2025,Открытый аукцион в электронной форме,Завершено,"поселение ""Мосрентген"", Новомихайловское шоссе, дом 1, корпус 1, этаж 1, пом. 3Н",Тёплый Стан (49 мин),77:17:0120203:2623,55.5787019,37.4377826,108.7,1,,,Отдельный,23404000.0,23404000.0,0.0%,215308.19,"500 000,00 руб.","117 020,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,новомихайловское шоссе 1 корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918306,19918306,https://www.roseltorg.ru/procedure/178fz05112500004/1,,2025,Открытый аукцион в электронной форме,Завершено,"Дмитровское шоссе, дом 93, корпус 2, этаж 1, пом. 8Н",Селигерская (8 мин),77:09:0002022:7376,55.8711325,37.5459013,101.8,1,,,Отдельный,24886000.0,24886000.0,0.0%,244459.72,"500 000,00 руб.","124 430,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,дмитровское шоссе 93 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918327,19918327,https://www.roseltorg.ru/procedure/178fz05112500016/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Южное Медведково, Полярная улица, дом 3, этаж 1, пом. 3Н",Бабушкинская (24 мин),77:02:0006002:17523,55.8723413,37.6367934,49.8,1,,,Отдельный,13255000.0,16635025.0,25.5%,266164.66,"500 000,00 руб.","66 275,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,полярная улица 3,2026-03,2026-04,,1.0,1.0,,,,,,,
https://investmoscow.ru/tenders/tender/19918329,19918329,https://www.roseltorg.ru/procedure/178fz05112500006/1,,2025,Открытый аукцион в электронной форме,Завершено,"Дмитровское шоссе, дом 93, корпус 2, этаж 1, пом. 17Н",Селигерская (8 мин),77:09:0002022:7386,55.8711325,37.5459013,89.9,1,,,Отдельный,22418000.0,27013690.0,20.5%,249365.96,"500 000,00 руб.","112 090,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,дмитровское шоссе 93 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918340,19918340,https://www.roseltorg.ru/procedure/178fz05112500017/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Южное Медведково, Полярная улица, дом 3, этаж 1, пом. 14Н",Бабушкинская (24 мин),77:02:0006002:17535,55.8723413,37.6367934,113.7,1,,,Отдельный,26378000.0,55261910.0,109.5%,231996.48,"500 000,00 руб.","131 890,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,полярная улица 3,2026-03,2026-04,,1.0,1.0,,,,,,,
https://investmoscow.ru/tenders/tender/19918344,19918344,https://www.roseltorg.ru/procedure/178fz05112500007/1,,2025,Открытый аукцион в электронной форме,Завершено,"Дмитровское шоссе, дом 93, корпус 2, этаж 1, пом. 32Н",Селигерская (8 мин),77:09:0002022:7402,55.8711325,37.5459013,86.3,1,,,Отдельный,21574000.0,25025840.0,16.0%,249988.41,"500 000,00 руб.","107 870,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,дмитровское шоссе 93 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918387,19918387,https://www.roseltorg.ru/procedure/178fz07112500087/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Шокальского, дом 28А, корпус 1, этаж 1, пом. 26Н",Медведково (17 мин),77:02:0004008:5496,55.8794707,37.6502924,249.3,1,,,Отдельный,54181000.0,61495435.0,13.5%,217332.53,"500 000,00 руб.","270 905,00 руб.",07.11.2025 20:00:00,08.12.2025 15:00:00,11.12.2025 15:00,15.12.2025 10:00,15.12.2025 17:00,проезд шокальского 28а корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918411,19918411,https://www.roseltorg.ru/procedure/178fz05112500018/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Шокальского, дом 28А, корпус 1, этаж 1, пом. 30Н",Медведково (17 мин),77:02:0004008:5500,55.8794707,37.6502924,157.6,1,,,Отдельный,36940000.0,36940000.0,0.0%,234390.86,"500 000,00 руб.","184 700,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,проезд шокальского 28а корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918447,19918447,https://www.roseltorg.ru/procedure/178fz05112500019/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Шокальского, дом 28А, корпус 1, этаж 1, пом. 32Н",Медведково (17 мин),77:02:0004008:5503,55.8794707,37.6502924,134.8,1,,,Отдельный,32472000.0,32472000.0,0.0%,240890.21,"500 000,00 руб.","162 360,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,проезд шокальского 28а корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19918506,19918506,https://www.roseltorg.ru/procedure/178fz05112500020/1,,2025,Открытый аукцион в электронной форме,Завершено,"проезд Шокальского, дом 28А, корпус 1, этаж 1, пом. 37Н",Медведково (17 мин),77:02:0004008:5508,55.8794707,37.6502924,137.2,1,,,Отдельный,33050000.0,33050000.0,0.0%,240889.21,"500 000,00 руб.","165 250,00 руб.",05.11.2025 15:00:00,05.12.2025 15:00:00,10.12.2025 15:00,12.12.2025 10:00,12.12.2025 17:00,проезд шокальского 28а корп 1,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19920371,19920371,https://www.roseltorg.ru/procedure/21000005000000027516/1,,2025,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Гагаринский, Ленинский проспект, дом 52, Этаж № 1,пом. 7А/1",Академическая (0 мин),77:06:0001002:3413,55.6994073,37.5638172,51.9,1,8.0,,Вход через места общего пользования,4311000.0,12286350.0,185.0%,83063.58,"431 100,00 руб.","215 550,00 руб.",05.11.2025 20:00:00,08.12.2025 15:00:00,15.12.2025 10:00,17.12.2025 10:00,17.12.2025 17:00,ленинский проспект 52,2026-03,2026-04,,1.0,1.0,134.0,0-180d_recent_2026-04,"Лохматый Кашалот, офис","Спортивные товары -> Подводное снаряжение, Спортивная одежда / обувь, Товары для охоты, Товары для туризма и отдыха",medium,"Лохматый Кашалот, офис","Спортивные товары -> Подводное снаряжение, Спортивная одежда / обувь, Товары для охоты, Товары для туризма и отдыха"
https://investmoscow.ru/tenders/tender/19920564,19920564,https://www.roseltorg.ru/procedure/21000005000000027525,,2025,Открытый аукцион в электронной форме,Завершено,"Северный административный округ, Сокол, улица Алабяна, дом 19, корпус 2, Подвал № 0",Октябрьское поле (0 мин),77:09:0005001:7295,55.7987253,37.5038148,59.5,Подвал,9.0,,Отдельный,5479250.0,8766800.0,60.0%,92088.24,"547 925,00 руб.","273 962,50 руб.",05.11.2025 20:00:00,08.12.2025 15:00:00,15.12.2025 10:00,17.12.2025 10:00,17.12.2025 17:00,улица алабяна 19 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19922531,19922531,https://www.roseltorg.ru/procedure/21000005000000027617/1,,2025,Открытый аукцион в электронной форме,Завершено,"Зеленоградский административный округ, Силино, город Зеленоград, корпус 1107, Этаж № 1",Беломорская (0 мин),77:10:0000000:2255,55.991971,37.214241,71.2,1,22.0,,Вход через места общего пользования,8523375.0,11932725.0,40.0%,119710.32,"852 337,50 руб.","426 168,75 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,силино зеленоград корп 1107,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19922698,19922698,https://www.roseltorg.ru/procedure/21000005000000027578/1,,2025,Открытый аукцион в электронной форме,Завершено,"Северо-Западный административный округ, Митино, улица Генерала Белобородова, дом 12, Этаж № 1",Митино (20 мин),77:08:0002022:3586,55.8360871,37.3535785,52.3,1,,,Отдельный,9301000.0,10696150.0,15.0%,177839.39,"930 100,00 руб.","465 050,00 руб.",07.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,улица генерала белобородова 12,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19923008,19923008,https://www.roseltorg.ru/procedure/21000005000000027587/1,,2025,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Таганский, Воловья улица, дом 3, Цокольный этаж № 0, помещение 2/Н",Пролетарская (16 мин),77:01:0006035:4237,55.7353735,37.6832824,178.6,Цоколь,9.0,,Отдельный,21018000.0,36781500.0,75.0%,117681.97,"2 101 800,00 руб.","1 050 900,00 руб.",10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,воловья улица 3 цокольный,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19923168,19923168,https://www.roseltorg.ru/procedure/21000005000000027580/1,,2025,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Кунцево, Рублёвское шоссе, дом 109, Этаж № 1",Молодёжная (7 мин),"77:07:0004002:7014, 77:07:0004002:7011",55.7453286,37.4171095,153.8,1,23.0,,Отдельный,37965000.0,37965000.0,0.0%,246846.55,"3 796 500,00 руб.","1 898 250,00 руб.",07.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,рублевское шоссе 109,2026-03,2026-04,,1.0,1.0,128.0,0-180d_recent_2026-04,"Resort Holiday, туристическое агентство",Туризм / Отдых -> Туроператоры,high,"Resort Holiday, туристическое агентство",Туризм / Отдых -> Туроператоры
